ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'9710140123021,Thabisa,Nonkululeko,Female,1997-10-14,27,Permanent Resident,South Africa,45499043,N/A,N/A,N/A,N/A,N/A,eshelembe@za.net,568.602.1496x345,"59 Edward Isitaladi, Krugersdorp, 8504",Krugersdorp,North West,9456,Trade union research officer,Zulu,N/A
'8403050276008,Busisiwe,Gasa,Female,1984-03-05,41,Citizen,South Africa,96810011,N/A,N/A,N/A,N/A,N/A,nzimaseowethu@africa.com,757-258-0961x95646,"892 Clarence Umgwaqo, Witbank, 7934",Tembisa,Mpumalanga,4255,Fine artist,Zulu,N/A
'7005093743006,Londiwe,Phingoshe,Female,1970-05-09,55,Citizen,South Africa,22972204,N/A,N/A,N/A,N/A,N/A,qthembekwayo@africa.com,(608)815-6515x229,"15 Church Umgwaqo, Witbank, 1089",Soweto,Gauteng,6448,Purchasing manager,Zulu,N/A
'5209276399018,Njabulo,Masibekela,Male,1952-09-27,72,Permanent Resident,South Africa,23909474,N/A,N/A,N/A,N/A,N/A,thandiwe84@za.net,(377)412-7241,"52 High Indlela, Centurion, 9616",Polokwane,KwaZulu-Natal,8832,Medical technical officer,Zulu,N/A
'TV45557,Alain,Valentin,Male,1976-10-01,48,Citizen,Democratic Republic of Congo,74089445,Study Visa,2024-11-26,2026-12-21,VIS52203,N/A,pottiercaroline@net,0485336973,"90, avenue Giraud, 97483 Evrard",Sainte Xavier,Western Cape,39186,assistant en études de prix,French,19
'TV84612,Sphiwe,Mahlangu,Male,1991-01-02,34,Temporary Visa,Eswatini,10629550,Relative's Visa,2025-02-18,2027-11-01,VIS29564,N/A,minenhleboyabenyathi@org,(922)566-3253x00644,"44 Grey Umgwaqo, Vanderbijlpark, 5679",eGoli,Western Cape,1692,Tax adviser,Zulu,11
'6501188356029,Lwandile,Nzama,Male,1965-01-18,60,Citizen,South Africa,85739253,N/A,N/A,N/A,N/A,N/A,smhlongo@za.net,+1-835-462-5657x371,"7954 Rivonia Indawo, Paarl, 4839",Klerksdorp,Eastern Cape,7854,Toxicologist,Zulu,N/A
'9706277168039,Bhekani,Mbhele,Male,1997-06-27,28,Citizen,South Africa,98570525,N/A,N/A,N/A,N/A,N/A,langalibalelemalinga@za.net,284.564.8578x3973,"8642 York Umgwaqo, eThekwini, 3791",Uitenhage,Gauteng,2520,Horticultural therapist,Zulu,N/A
'7108248178017,Sandile,Ntshangase,Male,1971-08-24,54,Permanent Resident,South Africa,67756571,N/A,N/A,N/A,N/A,N/A,lmcanyana@co.za,800-630-1016x4261,"74 Elizabeth Umgwaqo, Vanderbijlpark, 3362",Tembisa,North West,9036,Diagnostic radiographer,Zulu,N/A
'9306085586079,Lungile,Binda,Male,1993-06-08,32,Citizen,South Africa,55291419,N/A,N/A,N/A,N/A,N/A,magujwaluyanda@za.net,216-705-2777,"9613 Paul Kruger Isitaladi, Benoni, 6083",Mahikeng,Mpumalanga,2316,Media planner,Zulu,N/A
'5705247276040,S'fiso,Khathini,Male,1957-05-24,68,Citizen,South Africa,61405567,N/A,N/A,N/A,N/A,N/A,thembisilemsane@za.net,+1-705-992-0662,"25 King Indlela, iKapa, 6524",Thohoyandou,Mpumalanga,1447,Medical illustrator,Zulu,N/A
'7509198005003,Bandile,Manqele,Male,1975-09-19,49,Citizen,South Africa,18691533,N/A,N/A,N/A,N/A,N/A,pngonini@za.net,001-448-355-0637x816,"2469 Elizabeth Ithafa, iKapa, 7357",Kathu,North West,2756,Agricultural engineer,Zulu,N/A
'4312102200092,Gugulethu,Ndima,Female,1943-12-10,81,Citizen,South Africa,54140421,N/A,N/A,N/A,N/A,N/A,agule@africa.com,912-816-3226,"58 Victoria Indawo, Uitenhage, 2406",Vereeniging,Mpumalanga,2984,Colour technologist,Zulu,N/A
'7103216185045,Mzamo,Mbhodwe,Male,1971-03-21,54,Citizen,South Africa,88213312,N/A,N/A,N/A,N/A,N/A,mathebelagugulethu@co.za,248.403.8726x391,"4807 William Indlela, eThekwini, 6037",Springs,North West,1496,Colour technologist,Zulu,N/A
'4403238850025,Musa,Chiliza,Male,1944-03-23,81,Citizen,South Africa,51817571,N/A,N/A,N/A,N/A,N/A,luyandamdlumbi@africa.com,+1-491-790-4683,"597 High Indawo, Bethlehem, 7042",Mbombela,North West,7292,Advertising account planner,Zulu,N/A
'TV99161,Édouard,Leconte,Male,1982-09-09,43,Citizen,United States,676402506,Retirement Visa,2023-06-28,2025-03-25,VIS59167,N/A,guerinmathilde@us.com,0476057563,"boulevard de Legros, 09418 Jacques",Breton,Northern Cape,49908,ingénieur intégration satellite,French,7
'8508128454090,Mthokozisi,Shangase,Male,1985-08-12,40,Citizen,South Africa,71353075,N/A,N/A,N/A,N/A,N/A,cndabansele@za.net,969.953.9358x165,"3544 President Indawo, uMgungundlovu, 2776",Mahikeng,North West,5748,Art therapist,Zulu,N/A
'0304104843062,Sithembiso,Mathwasa,Female,2003-04-10,22,Citizen,South Africa,18205652,N/A,N/A,N/A,N/A,N/A,bhunganethalente@za.net,404-408-5297x921,"592 Milner Indlela, Potchefstroom, 9726",Kimberley,Northern Cape,8829,Clinical cytogeneticist,Zulu,N/A
'TV95095,Eduard,Beer,Male,1971-03-29,54,Citizen,Germany,813569355,Corporate Visa,2024-09-20,2027-03-04,VIS30653,N/A,josephine85@de,01212841067,"Staudestr. 67, 38623 Griesbach Rottal",Königs Wusterhausen,North West,74667,Pilot,German,5
'8712308073090,Bandile,Ndima,Male,1987-12-30,37,Citizen,South Africa,26409948,N/A,N/A,N/A,N/A,N/A,lduma@africa.com,343-304-2478x03637,"51 Voortrekker Indlela, Randfontein, 6070",Bloemfontein,Mpumalanga,9036,"Nurse, learning disability",Zulu,N/A
'8303215344087,Minenhle,Gumede,Male,1983-03-21,42,Citizen,South Africa,90038965,N/A,N/A,N/A,N/A,N/A,zenzilemthanti@za.net,351-331-8207x35467,"88 Grey Ithafa, Kimberley, 5388",Kathu,Western Cape,9603,Marketing executive,Zulu,N/A
'TV90172,Luyanda,Gotsholo,Male,1978-09-28,46,Citizen,Nigeria,N9087195,Critical Skills Visa,2025-08-02,2028-01-25,VIS83582,N/A,sihawukele12@nigeria.com,638-233-0660,"9317 Albertina Sisulu Isitaladi, Bloemfontein, 2834",Soweto,Eastern Cape,8323,Advertising art director,Zulu,1
'PR77977635,Joséphine,Menard,Female,1988-02-09,37,Asylum Seeker,United Kingdom,614098207,Critical Skills Visa,2024-09-08,2034-09-06,PER43785,N/A,eliseturpin@uk.com,0222110933,"155, rue Pottier, 15273 Gonzaleznec",Nicolas,Limpopo,69356,botaniste,French,3
'PR55618671,Nobuhle,Thabizolo,Female,1991-10-11,33,Citizen,Lesotho,41658860,Relative's Visa,2023-07-18,2033-07-15,PER28804,N/A,ntengaminenhle@org,001-625-700-0047x2604,"213 Voortrekker Umgwaqo, eGoli, 8170",Kathu,Limpopo,1796,Tourism officer,Zulu,0
'9610142543021,Zakhele,Ndlela,Female,1996-10-14,28,Permanent Resident,South Africa,32694936,N/A,N/A,N/A,N/A,N/A,ngcamanemzamo@za.net,001-380-775-8632x6657,"50 Main Isitaladi, iKapa, 1396",Stellenbosch,Northern Cape,3565,Restaurant manager,Zulu,N/A
'5710046745022,SimphiweyiNkosi,Mahlinza,Male,1957-10-04,67,Permanent Resident,South Africa,46598965,N/A,N/A,N/A,N/A,N/A,cgambuse@za.net,981-402-0799x6288,"23 York Indlela, George, 1577",uMgungundlovu,Gauteng,3592,Osteopath,Zulu,N/A
'0511163617008,Nomthandazo,Dlangamandla,Female,2005-11-16,19,Citizen,South Africa,43150407,N/A,N/A,N/A,N/A,N/A,rmlalazi@za.net,666.461.9424x52850,"31 Paul Kruger Indlela, Bethlehem, 4851",Krugersdorp,Free State,9024,"Surveyor, building",Zulu,N/A
'4606078354077,Zenzele,Masango,Male,1946-06-07,79,Citizen,South Africa,51259434,N/A,N/A,N/A,N/A,N/A,gmphahlwa@za.net,586.326.5758,"51 York Indawo, Kathu, 7787",Vereeniging,Eastern Cape,9109,Financial controller,Zulu,N/A
'TV91705,Charles,Bigot,Male,1999-04-23,26,Citizen,United Kingdom,442994815,Retirement Visa,2024-11-17,2027-10-03,VIS99021,N/A,ferrandstephane@co.uk,02 98 07 86 47,"46, chemin Philippe, 71196 Riou",Lefebvre,Free State,64760,commerçant en alimentation,French,6
'TV12234,Musa,Mdunge,Male,2005-07-24,20,Citizen,Somalia,94014503,Critical Skills Visa,2023-10-20,2025-06-20,VIS72442,N/A,thandekathembekwayo@net,804.492.5161x8237,"690 Frere Isitaladi, Centurion, 4548",Upington,Free State,8862,Counselling psychologist,Zulu,5
'0203086827079,S'fiso,Mnqamu,Male,2002-03-08,23,Citizen,South Africa,54254071,N/A,N/A,N/A,N/A,N/A,londiwe97@za.net,(393)648-5533,"314 Commissioner Ithafa, Bethlehem, 1647",Mbombela,Western Cape,5682,Location manager,Zulu,N/A
'PR21667817,Lwandile,Mthonti,Male,1983-07-24,42,Permanent Resident,Ethiopia,20347603,Relative's Visa,2024-07-21,2034-07-19,PER14485,N/A,xgcwabe@com,777-865-6576x021,"82 Gandhi Indawo, iBhayi, 8817",Centurion,Northern Cape,8437,Aeronautical engineer,Zulu,5
'5212051644087,Busisiwe,Nkamzwayo,Female,1952-12-05,72,Citizen,South Africa,84151572,N/A,N/A,N/A,N/A,N/A,nomcebongcamu@co.za,001-495-753-8064x30364,"87 Charles Ithafa, Stellenbosch, 4550",eGoli,Gauteng,5718,"Nurse, adult",Zulu,N/A
'PR38273493,Jabulani,Ngcamu,Male,1998-11-02,26,Citizen,Somalia,96451599,Corporate Visa,2024-12-27,2034-12-25,PER63546,N/A,musa00@org,(356)327-1687,"87 Charles Indawo, Paarl, 2920",Rustenburg,Mpumalanga,5390,"Engineer, production",Zulu,13
'8207089860078,Sibonelo,Majozi,Male,1982-07-08,43,Citizen,South Africa,30898474,N/A,N/A,N/A,N/A,N/A,sdumisa@co.za,(854)530-7302,"3805 Elizabeth Umgwaqo, Potchefstroom, 9402",Benoni,Free State,7793,Warden/ranger,Zulu,N/A
'5403219775033,Bhekani,Nkala,Male,1954-03-21,71,Temporary Visa,South Africa,69611445,N/A,N/A,N/A,N/A,N/A,bandile98@co.za,618-922-1192x573,"1232 President Umgwaqo, Tembisa, 2549",Bethlehem,North West,7222,Geophysical data processor,Zulu,N/A
'0310223877023,Nonhlanhla,Galu,Female,2003-10-22,21,Asylum Seeker,South Africa,15786080,N/A,N/A,N/A,N/A,N/A,khanyisile48@za.net,001-577-594-2848x745,"28 Frere Isitaladi, Paarl, 1709",Kathu,Mpumalanga,6025,Advertising copywriter,Zulu,N/A
'PR17519146,Simone,Michel,Female,2001-02-22,24,Citizen,United States,671509148,Retirement Visa,2025-06-05,2035-06-03,PER93359,N/A,erousset@com,+33 (0)6 58 51 91 00,"42, rue Zacharie Benard, 71432 Saint Colette",Lelièvre,Mpumalanga,63162,animateur de bassin versant,French,20
'PR63429755,Bhekizizwe,Guma,Female,1996-05-29,29,Citizen,Kenya,K9015864,Corporate Visa,2025-06-27,2035-06-25,PER68089,N/A,mthantinomvula@co.ke,350.678.4334,"738 Rivonia Indlela, Centurion, 4212",Kathu,KwaZulu-Natal,3960,Financial controller,Zulu,15
'0104183885020,Khanyisile,Mabizela,Female,2001-04-18,24,Citizen,South Africa,65587055,N/A,N/A,N/A,N/A,N/A,nokulungaonjengenyamazane@africa.com,(235)828-4577x2381,"10 Charles Umgwaqo, Sasolburg, 8899",Mbombela,Western Cape,4815,Multimedia specialist,Zulu,N/A
'6201142610061,Dumisile,Ntombela,Female,1962-01-14,63,Citizen,South Africa,76989210,N/A,N/A,N/A,N/A,N/A,jgence@africa.com,732-922-5725x2888,"8066 Albertina Sisulu Isitaladi, Krugersdorp, 4670",Potchefstroom,Gauteng,8336,Contracting civil engineer,Zulu,N/A
'4204248090072,Thando,Manzi,Male,1942-04-24,83,Citizen,South Africa,75256503,N/A,N/A,N/A,N/A,N/A,knkonyeni@co.za,375.581.5309x66705,"6378 Gandhi Indawo, Boksburg, 2579",uMgungundlovu,Limpopo,4331,Oncologist,Zulu,N/A
'7712278712098,Mandla,Mbuyise,Male,1977-12-27,47,Citizen,South Africa,31278214,N/A,N/A,N/A,N/A,N/A,nozibusiso66@za.net,956-528-9615x961,"600 Main Umgwaqo, Musina, 7790",Springs,Limpopo,2075,Software engineer,Zulu,N/A
'7911290251009,Nozibusiso,Gambuse,Female,1979-11-29,45,Citizen,South Africa,16683438,N/A,N/A,N/A,N/A,N/A,mandlakhe04@co.za,(213)499-2396,"7743 James Ithafa, Kathu, 7777",uMgungundlovu,Limpopo,9070,Animator,Zulu,N/A
'4405196088033,Nhlanhla,Masango,Male,1944-05-19,81,Temporary Visa,South Africa,77224761,N/A,N/A,N/A,N/A,N/A,qmahamba@co.za,+1-403-484-2084x18184,"8695 Paul Kruger Isitaladi, Upington, 4553",Vereeniging,Northern Cape,8930,Armed forces operational officer,Zulu,N/A
'TV25071,Siphesihle,Kweyama,Female,1989-10-02,35,Permanent Resident,Nigeria,N3065753,Study Visa,2025-05-25,2027-02-25,VIS38372,N/A,bandilenyongwana@com.ng,486.497.3315,"489 Short Indawo, Vereeniging, 2321",iBhayi,Eastern Cape,9890,Sports coach,Zulu,16
'PR37972107,Mzamo,Nkwaliyenkosi,Male,1975-11-30,49,Temporary Visa,Zambia,39940570,Critical Skills Visa,2024-01-31,2034-01-28,PER63616,N/A,mcusiowethu@org,001-799-838-1774x244,"77 Thomas Ithafa, Kathu, 4901",George,Northern Cape,3898,Chiropodist,Zulu,0
'TV44863,Aurore,Da Costa,Female,1977-07-19,48,Citizen,France,508409104,Relative's Visa,2022-09-16,2023-10-09,VIS69138,N/A,raynaudpauline@france.com,0557226513,"217, chemin Gosselin, 70911 RogerVille",Rodriguez,Gauteng,32253,agent d'exploitation de l'eau,French,14
'5411091219011,Nonjabulo,Lwandle,Female,1954-11-09,70,Citizen,South Africa,28245695,N/A,N/A,N/A,N/A,N/A,thembisilenongalo@africa.com,001-903-959-5200,"74 Milner Umgwaqo, eThekwini, 1900",uMgungundlovu,Mpumalanga,5027,Mental health nurse,Zulu,N/A
'7905214800088,Thabisile,Hlela,Female,1979-05-21,46,Temporary Visa,South Africa,37893577,N/A,N/A,N/A,N/A,N/A,thabisile55@africa.com,865.224.3813,"961 Walter Sisulu Isitaladi, Soweto, 3516",Mbombela,Eastern Cape,3872,Nature conservation officer,Zulu,N/A
'AS222965,Bhekisisa,Mavuso,Female,1992-09-01,33,Citizen,Kenya,K1007441,Asylum Seeker Permit,2025-06-16,2027-06-16,ASP55588,Interview Scheduled,nomathemba87@co.ke,212.668.7368x2519,"557 Paul Kruger Umgwaqo, Rustenburg, 4136",Benoni,Limpopo,3793,"Engineer, mining",Zulu,0
'6903131613019,Nomthandazo,Jili,Female,1969-03-13,56,Citizen,South Africa,38215566,N/A,N/A,N/A,N/A,N/A,belemthokozisi@za.net,3558064555,"6826 West Indlela, Boksburg, 2583",Krugersdorp,Free State,7935,Chartered accountant,Zulu,N/A
'PR68117665,Minenhle,Dimbane,Male,2004-02-28,21,Citizen,Kenya,K2265553,Business Visa,2024-01-24,2034-01-21,PER98647,N/A,thembile49@co.ke,+1-983-409-2422x79082,"98 Churchill Ithafa, Springs, 1132",George,Free State,2759,Psychiatric nurse,Zulu,4
'5001271412044,Nomalanga,Nyawokhulu,Female,1950-01-27,75,Permanent Resident,South Africa,28162163,N/A,N/A,N/A,N/A,N/A,cmahulube@co.za,001-474-824-3447x45881,"940 Smith Ithafa, Benoni, 6947",Krugersdorp,Free State,4029,"Scientist, water quality",Zulu,N/A
'8111078164017,Mcebisi,Mbamali,Male,1981-11-07,43,Permanent Resident,South Africa,39828814,N/A,N/A,N/A,N/A,N/A,rmwelase@africa.com,(737)226-0022,"400 Gandhi Umgwaqo, Mbombela, 8008",Mbombela,Limpopo,4978,Occupational psychologist,Zulu,N/A
'4701157188009,Sphiwe,Nyanda,Male,1947-01-15,78,Citizen,South Africa,30477852,N/A,N/A,N/A,N/A,N/A,pbhungane@za.net,685-447-4260x6260,"13 Voortrekker Indawo, eGoli, 6925",Bethlehem,KwaZulu-Natal,9284,Financial trader,Zulu,N/A
'PR57647132,S'fiso,Mngwemkhulu,Male,1983-06-09,42,Citizen,Somalia,53980017,Relative's Visa,2023-06-19,2033-06-16,PER75357,N/A,phikelanoxolo@com,342-505-8180,"2734 Walter Sisulu Indlela, eGoli, 3323",Sasolburg,Free State,3204,"Programme researcher, broadcasting/film/video",Zulu,5
'5207150412066,Nomasonto,Nontuli,Female,1952-07-15,73,Temporary Visa,South Africa,54098074,N/A,N/A,N/A,N/A,N/A,londisizwemthabela@co.za,744-713-4983x68513,"4323 Church Indawo, Boksburg, 3261",Boksburg,Free State,4365,Special effects artist,Zulu,N/A
'TV16879,Thalente,Ntuli,Male,1980-07-07,45,Citizen,Somalia,23769226,Work Visa,2024-06-24,2025-03-27,VIS45934,N/A,nokulungadubazane@net,276-808-3806x726,"152 Voortrekker Indlela, Upington, 8194",uMgungundlovu,Gauteng,8893,Training and development officer,Zulu,3
'9310121863038,Noxolo,Longode,Female,1993-10-12,31,Citizen,South Africa,30778867,N/A,N/A,N/A,N/A,N/A,noxolontamonde@co.za,001-943-495-6870x2192,"315 Adelaide Ithafa, Soweto, 9786",Paarl,KwaZulu-Natal,3352,Investment analyst,Zulu,N/A
'5103218667029,Sibonelo,Malembe,Male,1951-03-21,74,Citizen,South Africa,94738204,N/A,N/A,N/A,N/A,N/A,qgoje@africa.com,(257)526-8645,"481 Prince Indlela, Benoni, 2731",Witbank,Eastern Cape,3116,Press sub,Zulu,N/A
'8302058424002,Nhlanhla,Duyaza,Male,1983-02-05,42,Permanent Resident,South Africa,29329394,N/A,N/A,N/A,N/A,N/A,nyembeziowethu@africa.com,663-981-7265x9926,"248 Adelaide Umgwaqo, Benoni, 5363",Middelburg,Northern Cape,2964,Retail banker,Zulu,N/A
'8512061425026,Zenzile,Nhlengethwa,Female,1985-12-06,39,Temporary Visa,South Africa,55609968,N/A,N/A,N/A,N/A,N/A,thandekakhubisa@africa.com,429.892.4133x539,"722 Napier Indlela, Randfontein, 5456",Vanderbijlpark,Western Cape,3164,"Runner, broadcasting/film/video",Zulu,N/A
'4210034407006,Nomasonto,Fakazi,Female,1942-10-03,82,Citizen,South Africa,14717386,N/A,N/A,N/A,N/A,N/A,ndumiso81@za.net,(420)877-5888,"9065 Milner Indlela, Rustenburg, 5612",Stellenbosch,Free State,5427,"Radiographer, diagnostic",Zulu,N/A
'AS187311,Nomthandazo,Ximba,Female,1980-10-23,44,Asylum Seeker,Eswatini,86023986,Asylum Seeker Permit,2023-05-30,2025-05-29,ASP95777,Under Review,nobuhlemayisela@org,+1-921-259-7261x74079,"804 Short Indlela, Rustenburg, 4109",Mahikeng,Mpumalanga,7541,Communications engineer,Zulu,18
'5006301563099,Nozizwe,Shazi,Female,1950-06-30,75,Citizen,South Africa,87796876,N/A,N/A,N/A,N/A,N/A,omkhithi@za.net,(346)273-9427x686,"552 Stanley Umgwaqo, Rustenburg, 7468",Paarl,Mpumalanga,5455,Merchant navy officer,Zulu,N/A
'6412259844098,Thando,Nzimande,Male,1964-12-25,60,Citizen,South Africa,31342900,N/A,N/A,N/A,N/A,N/A,gugulethumpikela@co.za,837-543-6153x6948,"72 Oxford Indawo, iKapa, 1477",Middelburg,Eastern Cape,8188,Orthoptist,Zulu,N/A
'6104297659051,S'fiso,Ndimande,Male,1961-04-29,64,Citizen,South Africa,95908399,N/A,N/A,N/A,N/A,N/A,londiwe40@za.net,2103170792,"1551 Charles Umgwaqo, Klerksdorp, 5492",Chatsworth,Limpopo,5844,Advertising account executive,Zulu,N/A
'0307214129000,Nomalanga,Mdonswa,Female,2003-07-21,22,Citizen,South Africa,54929763,N/A,N/A,N/A,N/A,N/A,sibusiso77@africa.com,985-946-9984,"254 Albertina Sisulu Isitaladi, Chatsworth, 2864",Rustenburg,KwaZulu-Natal,6713,Tourism officer,Zulu,N/A
'TV24521,अनुजा,भट्टाचार्य,Female,1982-03-19,43,Citizen,India,18121289,Work Visa,2024-09-14,2025-07-14,VIS75228,N/A,subhaassrony@co.in,+91 564 9989894,"13 अरुणा हजारिका, अगरतला 167674",रानीताल,Limpopo,112227,Video editor,Hindi,16
'8205012287081,Nqobizitha,Jibela,Female,1982-05-01,43,Permanent Resident,South Africa,95993149,N/A,N/A,N/A,N/A,N/A,sithembiso39@africa.com,683.829.7020x989,"707 Smith Indlela, eGoli, 5032",Springs,North West,4311,"Lecturer, higher education",Zulu,N/A
'4402022579028,Nkazimulo,Mthalane,Female,1944-02-02,81,Citizen,South Africa,77081019,N/A,N/A,N/A,N/A,N/A,qngiba@africa.com,813-953-5504,"16 Milner Ithafa, Kimberley, 9190",Polokwane,Eastern Cape,4016,Warden/ranger,Zulu,N/A
'0102185686015,Sphiwe,Mntungwa,Male,2001-02-18,24,Citizen,South Africa,51375040,N/A,N/A,N/A,N/A,N/A,nonjabulomavuso@co.za,001-854-792-5198,"565 Victoria Ithafa, Upington, 4071",Stellenbosch,Limpopo,9441,Professor Emeritus,Zulu,N/A
'TV53262,Zenzele,Mtshali,Male,1984-02-05,41,Citizen,Nigeria,N2348807,Study Visa,2023-09-18,2026-07-13,VIS49702,N/A,lmlaba@nigeria.com,395-951-8956,"4252 Milner Umgwaqo, Springs, 1977",Paarl,KwaZulu-Natal,2002,"Administrator, Civil Service",Zulu,12
'6605305327072,Zenzele,Madlala,Male,1966-05-30,59,Citizen,South Africa,18552090,N/A,N/A,N/A,N/A,N/A,pmahulube@co.za,5447404525,"90 Commissioner Indawo, iBhayi, 5263",Randfontein,Western Cape,2882,"Surveyor, minerals",Zulu,N/A
'6505139257050,Lungile,Mdlanyoka,Male,1965-05-13,60,Citizen,South Africa,37927990,N/A,N/A,N/A,N/A,N/A,xmsane@za.net,(336)442-1439x53036,"14 Smith Ithafa, Benoni, 6838",Stellenbosch,Western Cape,3137,Sports coach,Zulu,N/A
'5205065657032,Andile,Gumbi,Male,1952-05-06,73,Citizen,South Africa,81910187,N/A,N/A,N/A,N/A,N/A,bhekizizweludonga@co.za,309-658-2946,"1871 Victoria Umgwaqo, Mahikeng, 5440",Kimberley,Eastern Cape,9582,Television/film/video producer,Zulu,N/A
'9611194916007,Mnqobi,Mgazi,Female,1996-11-19,28,Citizen,South Africa,96220005,N/A,N/A,N/A,N/A,N/A,thembekile70@africa.com,+1-313-449-9052x6203,"500 King Indlela, Kathu, 1516",Kimberley,North West,6381,Video editor,Zulu,N/A
'8902184133097,Bhekizizwe,Mahlalela,Female,1989-02-18,36,Citizen,South Africa,88346406,N/A,N/A,N/A,N/A,N/A,vusumuzikhumalo@za.net,749-299-1876,"6330 Edward Indawo, Rustenburg, 2554",Benoni,Eastern Cape,8687,Special effects artist,Zulu,N/A
'4803117702038,Lungile,Mcambe,Male,1948-03-11,77,Citizen,South Africa,74355233,N/A,N/A,N/A,N/A,N/A,sokhwebulanozibusiso@africa.com,891-877-2785x704,"87 King Isitaladi, Boksburg, 3636",eGoli,North West,8400,Communications engineer,Zulu,N/A
'4109120031073,Sihawukele,Sabelo,Female,1941-09-12,84,Citizen,South Africa,45559015,N/A,N/A,N/A,N/A,N/A,vngcamu@za.net,+1-202-799-6670x08438,"60 Churchill Umgwaqo, Polokwane, 3199",Centurion,Gauteng,3212,Structural engineer,Zulu,N/A
'PR95319404,Bandile,Gwagwa,Male,2004-10-09,20,Citizen,Lesotho,61397557,Retirement Visa,2024-08-14,2034-08-12,PER11310,N/A,nonjabulobantwini@org,742-869-6081,"39 Edward Umgwaqo, eThekwini, 5032",Vanderbijlpark,Free State,2423,"Copywriter, advertising",Zulu,14
'5312126214017,Thando,Ngomane,Male,1953-12-12,71,Citizen,South Africa,70469664,N/A,N/A,N/A,N/A,N/A,mbuyisenokulunga@africa.com,001-760-354-2463x41904,"475 Churchill Isitaladi, Mbombela, 8571",Boksburg,Western Cape,7820,Oceanographer,Zulu,N/A
'4004148365089,Langalibalele,Nyokayebululu,Male,1940-04-14,85,Temporary Visa,South Africa,86444340,N/A,N/A,N/A,N/A,N/A,thandekajali@africa.com,647-532-8753,"62 Stanley Indlela, uMgungundlovu, 3918",Rustenburg,Limpopo,7275,Writer,Zulu,N/A
'9309109977099,Sphiwe,Mahlalela,Male,1993-09-10,32,Citizen,South Africa,42413247,N/A,N/A,N/A,N/A,N/A,dmdlumbi@za.net,6052826369,"1170 Queen Indlela, Randfontein, 4426",Randfontein,Gauteng,1224,"Designer, furniture",Zulu,N/A
'7602102407035,Londiwe,Langa,Female,1976-02-10,49,Citizen,South Africa,74196832,N/A,N/A,N/A,N/A,N/A,sithembiso59@za.net,615.911.5574x86871,"4250 Walter Sisulu Ithafa, Thohoyandou, 2640",Krugersdorp,Eastern Cape,6853,Administrator,Zulu,N/A
'TV23588,Thomas,Lopes,Male,2004-11-17,20,Citizen,United Kingdom,343265533,Retirement Visa,2024-06-08,2026-09-09,VIS39731,N/A,cdavid@co.uk,04 94 81 11 79,"861, rue Delannoy, 78377 Barbe",François-sur-Blot,Mpumalanga,10971,chef de projet éolien,French,3
'8911219051060,Mcebisi,Menziwa,Male,1989-11-21,35,Citizen,South Africa,78314406,N/A,N/A,N/A,N/A,N/A,mbuyisenozibusiso@co.za,7849036920,"3930 William Indlela, eGoli, 2454",Krugersdorp,KwaZulu-Natal,7735,"Accountant, chartered certified",Zulu,N/A
'7010039886018,Thabani,Ntshalintshali,Male,1970-10-03,54,Temporary Visa,South Africa,32275167,N/A,N/A,N/A,N/A,N/A,bhekisisamazwi@za.net,+1-909-726-0798,"2553 Somerset Indlela, Chatsworth, 7566",Springs,Eastern Cape,1679,"Buyer, retail",Zulu,N/A
'8604241705042,Silondile,Khaphela,Female,1986-04-24,39,Citizen,South Africa,10878724,N/A,N/A,N/A,N/A,N/A,nomasonto98@co.za,7716009416,"44 Joseph Indlela, Chatsworth, 9822",Chatsworth,KwaZulu-Natal,6528,"Pharmacist, hospital",Zulu,N/A
